x,y,label,group
-0.5292038857311618,0.23161333331861503,71.1,0
-0.32485273199767595,0.388812343595224,71.6,1
-0.013380620926752136,0.38350616147053956,72.1,2
0.24060346095626786,0.21301473110871397,72.6,3
0.2509029284712287,0.04285589700739953,73.1,4
0.32441426455062355,-0.12701070645175636,73.6,5
0.22277446916814075,-0.5601428834001287,74.1,6
-0.18580237462431184,-0.5666953646625897,74.6,7
