x,y,label,group
0.386117241931743,-0.5163411656487211,71.1,0
0.5474823605086557,0.1568055891319565,71.6,1
0.31528417677348497,-0.10327503120110616,72.1,2
0.17538135684573516,0.23341563599014875,72.6,3
-0.08954808650721129,0.049639790925275186,73.1,4
-0.1917649724352365,0.2264371243710666,73.6,5
-0.5268806860349967,0.1526389564932345,74.1,6
-0.6156011763432442,-0.1934423630602397,74.6,7
